marca|modelo|categoria|precio_mxn|rango|combustible|transmision|url
McLaren Automotive|McLaren Elva 4.0L|Convertible||No disponible|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2023/mclaren/elva/40l/169593
Mercedes Benz|Mercedes AMG GT 63 S|Coupé|4441340.0|Más de $1,200,000|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/amg-gt/63-s/172513
Mercedes Benz|Mercedes AMG GT Coupé 4 Puertas 53 4MATIC+|Coupé|2675000.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/amg-gt-coupe-4-puertas/53-4matic/172307
Mercedes Benz|Mercedes AMG GT Coupé 4 Puertas 63 S E Performance|Coupé|4229900.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/amg-gt-coupe-4-puertas/63-s-e-performance/172306
Mercedes Benz|2026|Hatchback||No disponible|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mercedes/clase-a-hatchback/200-mh-night-edition/172773
Mercedes Benz|2025|Hatchback||No disponible|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-a-hatchback/200-mh/171458
Mercedes Benz|Mercedes Clase A Hatchback AMG 35 4MATIC|Hatchback|1187000.0|$1,150,000 – $1,199,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-a-hatchback-amg/35-4matic/171459
Mercedes Benz|Mercedes Clase A Hatchback AMG 45 S 4MATIC|Hatchback|1532000.0|Más de $1,200,000|Gasolina|automática doble embrague, 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-a-hatchback-amg/45-s-4matic/171461
Mercedes Benz|Mercedes Clase C Sedán 200 Sport|Sedán|1099000.0|$1,050,000 – $1,099,999|Gasolina - Eléctrico|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-c-sedan/200-sport/172398
Mercedes Benz|Mercedes Clase E Sedán 200 Exclusive|Sedán|1299000.0|Más de $1,200,000|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-e-sedan/200-exclusive/172399
Mercedes Benz|Mercedes Clase G AMG 63 Biturbo|SUV|4899900.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-g-amg/63-biturbo/172772
Mercedes Benz|Mercedes Clase G EQ 580 Edition One|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-g-eq/580-edition-one/172305
Mercedes Benz|Mercedes Clase GLA 200 Mild Hybrid|SUV|1019000.0|$1,000,000 – $1,049,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-gla/200-mild-hybrid/172402
Mercedes Benz|Mercedes Clase GLA  AMG 35 4MATIC|SUV||No disponible|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-gla--amg/35-4matic/172070
Mercedes Benz|Mercedes Clase GLB 200 Mild Hybrid|SUV|1035000.0|$1,000,000 – $1,049,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mercedes/clase-glb/200-mild-hybrid/171134
Mercedes Benz|Mercedes Clase GLC 300 4MATIC|SUV|1219000.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-glc/300-4matic/172400
Mercedes Benz|Mercedes Clase GLE 450 4MATIC Sport|SUV|1934900.0|Más de $1,200,000|Gasolina - Eléctrico|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2024/mercedes/clase-gle/450-4matic-sport/170486
Mercedes Benz|Mercedes Clase GLE AMG 63 S 4MATIC|SUV|3032000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-gle-amg/63-s-4matic/172310
Mercedes Benz|Mercedes Clase GLE Coupé AMG 53 4MATIC|SUV|2252000.0|Más de $1,200,000|Gasolina - Eléctrico|automática doble embrague, 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-gle-coupe-amg/53-4matic/172401
Mercedes Benz|Mercedes Clase S 450 L|Sedán|2780000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/clase-s/450-l/172731
Mercedes Benz|Mercedes CLE Coupé 300 4MATIC|Coupé|1215000.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/cle-coupe/300-4matic/172404
Mercedes Benz|Mercedes EQA 300 4MATIC|SUV|1250900.0|Más de $1,200,000|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2023/mercedes/eqa/300-4matic/170416
Mercedes Benz|Mercedes EQE 350|SUV|1749900.0|Más de $1,200,000|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mercedes/eqe/350/172394
Mercedes Benz|Mercedes EQE Sedán 350+|Sedán|1599900.0|Más de $1,200,000|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2023/mercedes/eqe-sedan/350/170419
Mercedes Benz|Mercedes EQS 450+|SUV|2499000.0|Más de $1,200,000|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mercedes/eqs/450/172397
Mercedes Benz|Mercedes GLS Maybach 600 4MATIC|SUV|4699000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/gls-maybach/600-4matic/172395
Mercedes Benz|Mercedes Maybach EQS 680|SUV|3650000.0|Más de $1,200,000|Gasolina - Eléctrico|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mercedes/maybach-eqs/680/172774
Mercedes Benz|Mercedes Maybach S Sedán S 680 4MATIC|Sedán|5458862.0|Más de $1,200,000|Gasolina|automática 9G Tronic|https://www.autocosmos.com.mx/catalogo/2025/mercedes/maybach-s-sedan/s-680-4matic/172396
Mercedes Benz|Mercedes Sprinter Minivan 311 Mediana|Minivan|797900.0|$750,000 – $799,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/311-mediana/168590
Mercedes Benz|Mercedes Sprinter Minivan 416 Larga|Minivan|1079900.0|$1,050,000 – $1,099,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/416-larga/168591
Mercedes Benz|Mercedes Sprinter Minivan 516 Larga|Minivan|1111900.0|$1,100,000 – $1,149,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/516-larga/168592
Mercedes Benz|Mercedes Sprinter Minivan 516 Extra Larga|Minivan|1142900.0|$1,100,000 – $1,149,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/516-extra-larga/168594
Mercedes Benz|Mercedes Sprinter Minivan 516 Extra Larga Doble Rodado|Minivan|1157900.0|$1,150,000 – $1,199,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/516-extra-larga-doble-rodado/168593
Mercedes Benz|Mercedes Sprinter Minivan 416 Larga 4x4|Minivan|1392900.0|Más de $1,200,000|Diésel|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2022/mercedes/sprinter-minivan/416-larga-4x4/168595
Mercedes Benz|Mercedes Sprinter VAN Cargo 311 Corta|Van|716900.0|$700,000 – $749,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-311-corta/168210
Mercedes Benz|Mercedes Sprinter VAN Cargo 311 Mediana|Van|729900.0|$700,000 – $749,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-311-mediana/168214
Mercedes Benz|Mercedes Sprinter VAN Cargo 516 Mediana Doble Rodado|Van|899900.0|$850,000 – $899,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-516-mediana-doble-rodado/168216
Mercedes Benz|Mercedes Sprinter VAN Cargo 416 Larga|Van|938900.0|$900,000 – $949,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-416-larga/168217
Mercedes Benz|Mercedes Sprinter VAN Cargo 516 Extra Larga|Van|1000900.0|$1,000,000 – $1,049,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-516-extra-larga/168218
Mercedes Benz|Mercedes Sprinter VAN Cargo 516 Extra Larga Doble Rodado|Van|1029900.0|$1,000,000 – $1,049,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-516-extra-larga-doble-rodado/168219
Mercedes Benz|Mercedes Sprinter VAN Cargo 416 Mediana 4x4|Van|1178900.0|$1,150,000 – $1,199,999|Diésel|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2021/mercedes/sprinter-van/cargo-416-mediana-4x4/168215
MG|MG Cyberster Trophy AWD|Convertible||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mg/cyberster/trophy-awd/172540
MG|MG eHS Trophy|SUV|639900.0|$600,000 – $649,999|Gasolina - Eléctrico|automática 10 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/ehs/trophy/170430
MG|MG HSHEV Excite|SUV|619900.0|$600,000 – $649,999|Gasolina - Eléctrico|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mg/hshev/excite/172939
MG|MG HSNUEVO Excite|SUV|599900.0|$550,000 – $599,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/hsnuevo/excite/172937
MG|MG HSNUEVO Trophy|SUV|659900.0|$650,000 – $699,999|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/hsnuevo/trophy/172938
MG|MG IM LS7 Elite|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mg/im-ls7/elite/172627
MG|MG MG GT Style|Sedán|399900.0|$350,000 – $399,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/mg-gt/style/171158
MG|MG MG GT Excite|Sedán|449900.0|$400,000 – $449,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/mg-gt/excite/171157
MG|MG MG GT Alpha|Sedán|471900.0|$450,000 – $499,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/mg-gt/alpha/171156
MG|MG MG3 Style|Hatchback||No disponible|Gasolina - Eléctrico|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg3/style/171409
MG|MG MG3 Style Aut|Hatchback||No disponible|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg3/style-aut/171410
MG|MG MG3 Excite Aut|Hatchback||No disponible|Gasolina - Eléctrico|automática CVT 8 Velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg3/excite-aut/171411
MG|MG MG3 HYBRID Excite Aut|Hatchback||No disponible|Gasolina - Eléctrico|automática 3 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg3-hybrid/excite-aut/171569
MG|MG MG3 HYBRID Elegance|Hatchback||No disponible|Gasolina - Eléctrico|automática 3 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg3-hybrid/elegance/171570
MG|MG MG4 Style|Hatchback||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mg/mg4/style/171450
MG|MG MG4 Extended Range|Hatchback||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mg/mg4/extended-range/171451
MG|MG MG4 X Power|Hatchback||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mg/mg4/x-power/171452
MG|MG MG5 MCE Style|Sedán|299900.0|$250,000 – $299,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg5-mce/style/171872
MG|MG MG5 MCE Excite|Sedán|339900.0|$300,000 – $349,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg5-mce/excite/171871
MG|MG MG5 MCE Excite Aut|Sedán|369900.0|$350,000 – $399,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg5-mce/excite-aut/171870
MG|MG MG5 MCE Elegance|Sedán|389900.0|$350,000 – $399,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg5-mce/elegance/171869
MG|MG MG7 Premium|Sedán||No disponible|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg7/premium/171859
MG|MG MG7 Trophy|Sedán||No disponible|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/mg7/trophy/171860
MG|MG MGONE Style|SUV|495900.0|$450,000 – $499,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/mg/mgone/style/170725
MG|MG MGONE Excite|SUV|547900.0|$500,000 – $549,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2024/mg/mgone/excite/170726
MG|MG RX5 Excite|SUV|489900.0|$450,000 – $499,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/rx5/excite/170781
MG|MG RX5 Elegance|SUV|574900.0|$550,000 – $599,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/rx5/elegance/170782
MG|MG RX8 Elegance Aut|SUV|815900.0|$800,000 – $849,999|Gasolina|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mg/rx8/elegance-aut/170728
MG|MG RX9 Elegance|SUV||No disponible|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/rx9/elegance/171861
MG|MG RX9 Premier|SUV||No disponible|Gasolina|automática 9 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/rx9/premier/171862
MG|MG ZSEV Dynamo|SUV|539900.0|$500,000 – $549,999|Gasolina - Eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2024/mg/zsev/dynamo/170762
MG|MG ZSHEV Excite|SUV||No disponible|Gasolina - Eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2026/mg/zshev/excite/172522
MG|MG ZSHEV Elegance|SUV||No disponible|Gasolina - Eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2026/mg/zshev/elegance/172523
MG|MG ZSNUEVO Elegance|SUV|484900.0|$450,000 – $499,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mg/zsnuevo/elegance/172524
MINI|MINI 3 Puertas Cooper C|Coupé|675000.0|$650,000 – $699,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/3-puertas/cooper-c/171539
MINI|MINI 3 Puertas Cooper S|Coupé|745000.0|$700,000 – $749,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/3-puertas/cooper-s/171540
MINI|MINI 3 Puertas Eléctrico E|Coupé|699000.0|$650,000 – $699,999|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mini/3-puertas-electrico/e/172858
MINI|MINI 3 Puertas Eléctrico SE|Coupé|799000.0|$750,000 – $799,999|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mini/3-puertas-electrico/se/172859
MINI|MINI 5 Puertas Cooper C|Hatchback|695000.0|$650,000 – $699,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/5-puertas/cooper-c/172021
MINI|MINI 5 Puertas Cooper S|Hatchback|769000.0|$750,000 – $799,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/5-puertas/cooper-s/172022
MINI|MINI Aceman E|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mini/aceman/e/171904
MINI|MINI Aceman SE|SUV||No disponible|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2025/mini/aceman/se/171905
MINI|MINI Convertible C|Convertible|799000.0|$750,000 – $799,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mini/convertible/c/172855
MINI|MINI Convertible S|Convertible|855000.0|$850,000 – $899,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mini/convertible/s/172856
MINI|MINI Countryman C|SUV|799000.0|$750,000 – $799,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/countryman/c/171289
MINI|MINI Countryman S All4|SUV|950000.0|$950,000 – $999,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mini/countryman/s-all4/171290
MINI|MINI Countryman Eléctrico E|SUV|970000.0|$950,000 – $999,999|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2026/mini/countryman-electrico/e/172853
MINI|MINI Countryman Eléctrico SE ALL4|SUV|1050000.0|$1,050,000 – $1,099,999|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2026/mini/countryman-electrico/se-all4/172854
MINI|MINI John Cooper Works 3 Doors|Convertible   Coupé   Hatchback   SUV|855000.0|$850,000 – $899,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mini/john-cooper-works/3-doors/172861
MINI|MINI John Cooper Works 3 Doors Eléctrico|Convertible   Coupé   Hatchback   SUV|899000.0|$850,000 – $899,999|eléctrico|automática 1 velocidad|https://www.autocosmos.com.mx/catalogo/2026/mini/john-cooper-works/3-doors-electrico/172862
MINI|MINI John Cooper Works Aceman Eléctrico|Convertible   Coupé   Hatchback   SUV|950000.0|$950,000 – $999,999|eléctrico|automática|https://www.autocosmos.com.mx/catalogo/2026/mini/john-cooper-works/aceman-electrico/172860
MINI|MINI John Cooper Works Convertible|Convertible   Coupé   Hatchback   SUV|955000.0|$950,000 – $999,999|Gasolina|automática doble embrague, 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mini/john-cooper-works/convertible/172857
MINI|MINI John Cooper Works Countryman All4|Convertible   Coupé   Hatchback   SUV|1100000.0|$1,100,000 – $1,149,999|Gasolina|automática 7 velocidades|https://www.autocosmos.com.mx/catalogo/2026/mini/john-cooper-works/countryman-all4/172863
Mitsubishi Motors|Mitsubishi L200 GLX 4x2|Pick Up|573100.0|$550,000 – $599,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/l200/glx-4x2/171295
Mitsubishi Motors|Mitsubishi L200 GLX 4x4 Diésel|Pick Up|646300.0|$600,000 – $649,999|Diésel|manual 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/l200/glx-4x4-diesel/171369
Mitsubishi Motors|Mitsubishi L200 GLS 4x4 Diésel Aut|Pick Up|809500.0|$800,000 – $849,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/l200/gls-4x4-diesel-aut/171370
Mitsubishi Motors|Mitsubishi L200 GSR 4x4 Diésel|Pick Up|852400.0|$850,000 – $899,999|Diésel|automática 6 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/l200-gsr/4x4-diesel/171371
Mitsubishi Motors|Mitsubishi Mirage G4 GLX|Sedán|294400.0|$250,000 – $299,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/mirage-g4/glx/172346
Mitsubishi Motors|Mitsubishi Mirage G4 GLX Aut|Sedán|318700.0|$300,000 – $349,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/mirage-g4/glx-aut/172347
Mitsubishi Motors|Mitsubishi Mirage G4 GLS|Sedán|320300.0|$300,000 – $349,999|Gasolina|manual 5 velocidades|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/mirage-g4/gls/172348
Mitsubishi Motors|Mitsubishi Mirage G4 GLS Aut|Sedán|347300.0|$300,000 – $349,999|Gasolina|automática CVT|https://www.autocosmos.com.mx/catalogo/2025/mitsubishi/mirage-g4/gls-aut/172349
Mitsubishi Motors|Mitsubishi Montero Sport SE|SUV|968600.0|$950,000 – $999,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mitsubishi/montero-sport/se/170979
Mitsubishi Motors|Mitsubishi Montero Sport SE Plus|SUV|999900.0|$950,000 – $999,999|Gasolina|automática 8 velocidades|https://www.autocosmos.com.mx/catalogo/2024/mitsubishi/montero-sport/se-plus/170980
